student_id,course_id,programme_level,Group,course_name,course_code,quizzes_attempted,max_quizzes_in_course,participation_rate,avg_quiz_score_pct,engagement_score,profile_label,ese_percentage,quiz_count,avg_score,slope,r_squared,trajectory_label,trajectory_eligible
29673,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0,6.0,86.6667,-5.714286,0.4286,Steady High Performer,True
29674,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,53.33,,,,,,False
29674,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,63.33,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29674,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,100.0,6.0,76.6667,-2.857143,0.4286,Steady High Performer,True
29675,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,46.67,,,,,,False
29675,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29675,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67,6.0,86.6667,-3.428571,0.3857,Steady High Performer,True
29676,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,70.0,48.0,Medium,53.33,,,,,,False
29676,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,0,6.0,0.0,0.0,0.0,Low,73.33,,,,,,False
29676,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,86.67,6.0,80.0,0.0,0.0,Steady High Performer,True
29677,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,80.0,,,,,,False
29677,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,70.0,6.0,86.6667,2.285714,0.0686,Steady High Performer,True
29677,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,90.0,6.0,90.0,-5.142857,0.7714,Steady High Performer,True
29678,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,80.0,52.0,Medium,71.67,,,,,,False
29678,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,73.33,6.0,83.3333,-0.571429,0.005,Steady High Performer,True
29678,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67,6.0,83.3333,-6.285714,0.6101,Decliner,True
29679,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,46.67,,,,,,False
29679,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,30.0,72.0,High,60.0,6.0,30.0,2.857143,0.0649,Consistently Struggling,True
29679,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,3,6.0,50.0,33.3333,43.3333,Medium,93.33,3.0,33.3333,0.0,0.0,Consistently Struggling,True
29680,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,53.33,,,,,,False
29680,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29680,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29681,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,35.0,,,,,,False
29681,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,66.67,6.0,86.6667,0.0,0.0,Steady High Performer,True
29681,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,88.0,85.2,High,96.67,5.0,88.0,-4.0,0.3333,Steady High Performer,True
29682,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,40.0,,,,,,False
29682,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,70.0,88.0,High,60.0,6.0,70.0,-0.571429,0.0026,Steady High Performer,True
29682,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0,6.0,83.3333,2.857143,0.1261,Steady High Performer,True
29683,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,45.0,,,,,,False
29683,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,66.67,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29683,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,2,6.0,33.3333,80.0,52.0,Medium,93.33,,,,,,False
29684,3401,UG,BBA,21COM3T331 Advertising Skills,21COM3T331,0,6.0,0.0,0.0,0.0,Low,66.67,,,,,,False
29684,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,40.0,36.0,Low,46.67,,,,,,False
29684,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,0,6.0,0.0,0.0,0.0,Low,60.0,,,,,,False
29684,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,96.67,,,,,,False
29685,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,60.0,44.0,Medium,60.0,,,,,,False
29685,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,63.33,6.0,83.3333,-1.714286,0.0454,Steady High Performer,True
29685,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67,6.0,80.0,0.0,0.0,Steady High Performer,True
29686,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,66.67,,,,,,False
29686,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,1,6.0,16.6667,100.0,50.0,Medium,50.0,,,,,,False
29686,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,100.0,6.0,80.0,-1.142857,0.0286,Steady High Performer,True
29687,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,66.67,,,,,,False
29687,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,73.33,6.0,76.6667,2.857143,0.1261,Steady High Performer,True
29687,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33,6.0,83.3333,-2.857143,0.4286,Steady High Performer,True
29688,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,85.0,,,,,,False
29688,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,53.33,6.0,80.0,0.0,0.0,Steady High Performer,True
29688,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,86.67,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29689,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,73.33,,,,,,False
29689,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,84.0,83.6,High,73.33,5.0,84.0,-6.0,0.3214,Steady High Performer,True
29689,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67,6.0,83.3333,-2.857143,0.4286,Steady High Performer,True
29690,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,81.67,,,,,,False
29690,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,70.0,6.0,93.3333,-4.571429,0.6857,Steady High Performer,True
29690,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0,6.0,83.3333,0.571429,0.0171,Steady High Performer,True
29691,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,78.33,,,,,,False
29691,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,63.33,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29691,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,93.33,6.0,80.0,-5.714286,0.7143,Steady High Performer,True
29692,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,53.33,,,,,,False
29692,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,70.0,6.0,83.3333,1.714286,0.0454,Steady High Performer,True
29692,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33,6.0,86.6667,-4.571429,0.6857,Steady High Performer,True
29693,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,55.0,,,,,,False
29693,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,44.0,67.6,High,53.33,5.0,44.0,-10.0,0.3676,Decliner,True
29693,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,96.67,,,,,,False
29694,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,48.33,,,,,,False
29694,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,43.3333,77.3333,High,46.67,6.0,43.3333,0.571429,0.0013,Stable Average,True
29694,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,26.6667,70.6667,High,90.0,6.0,26.6667,2.285714,0.0429,Consistently Struggling,True
29695,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,88.33,,,,,,False
29695,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,56.67,6.0,86.6667,2.285714,0.0686,Steady High Performer,True
29695,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33,6.0,76.6667,-1.714286,0.1543,Steady High Performer,True
29696,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,50.0,,,,,,False
29696,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,53.33,6.0,83.3333,5.142857,0.4084,Improver,True
29696,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,93.33,6.0,80.0,-3.428571,0.2571,Steady High Performer,True
29697,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,46.67,,,,,,False
29697,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,60.0,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29697,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,86.67,6.0,83.3333,-1.714286,0.1543,Steady High Performer,True
29698,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,78.33,,,,,,False
29698,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,88.0,85.2,High,53.33,5.0,88.0,-2.0,0.0833,Steady High Performer,True
29698,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,63.33,6.0,83.3333,-7.428571,0.8521,Decliner,True
29699,3401,UG,BBA,21COM3T331 Advertising Skills,21COM3T331,1,6.0,16.6667,100.0,50.0,Medium,75.56,,,,,,False
29699,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,63.33,,,,,,False
29699,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,3,6.0,50.0,86.6667,64.6667,High,63.33,3.0,86.6667,-10.0,0.75,Decliner,True
29699,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,70.0,88.0,High,96.67,6.0,70.0,9.714286,0.2664,Improver,True
29700,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,63.33,,,,,,False
29700,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,0,6.0,0.0,0.0,0.0,Low,90.0,,,,,,False
29700,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,2,6.0,33.3333,100.0,60.0,High,100.0,,,,,,False
29701,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,50.0,,,,,,False
29701,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,60.0,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29701,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,80.0,6.0,80.0,0.0,0.0,Steady High Performer,True
29702,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,41.67,,,,,,False
29702,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,46.67,6.0,90.0,0.571429,0.0095,Steady High Performer,True
29702,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,1,6.0,16.6667,80.0,42.0,Medium,90.0,,,,,,False
29703,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,86.67,,,,,,False
29703,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,60.0,6.0,80.0,-5.714286,0.7143,Steady High Performer,True
29703,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,90.0,6.0,86.6667,-3.428571,0.3857,Steady High Performer,True
29704,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,76.67,,,,,,False
29704,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,86.67,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29704,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0,6.0,83.3333,-2.857143,0.4286,Steady High Performer,True
29705,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,0.0,20.0,Low,65.0,,,,,,False
29705,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29705,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,83.33,6.0,76.6667,1.714286,0.1543,Steady High Performer,True
29706,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,0,3.0,0.0,0.0,0.0,Low,65.0,,,,,,False
29706,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,60.0,74.0,High,70.0,5.0,60.0,-20.0,0.625,Decliner,True
29706,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,80.0,82.0,High,80.0,5.0,80.0,-6.0,0.15,Steady High Performer,True
29707,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,100.0,60.0,High,61.67,,,,,,False
29707,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,50.0,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29707,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,83.33,6.0,73.3333,-3.428571,0.3857,Steady High Performer,True
29709,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,90.0,56.0,Medium,86.67,,,,,,False
29709,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,46.67,6.0,80.0,0.0,0.0,Steady High Performer,True
29709,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,83.33,6.0,80.0,0.0,0.0,Steady High Performer,True
29710,3976,UG,BBA,Management and Cost Accounting,21BBA2T452,1,3.0,33.3333,0.0,20.0,Low,90.0,,,,,,False
29710,4606,UG,BBA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,86.67,6.0,80.0,-1.142857,0.0095,Steady High Performer,True
29710,4614,UG,BBA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,100.0,6.0,80.0,0.0,0.0,Steady High Performer,True
29711,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,53.33,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29711,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,100.0,6.0,80.0,0.0,0.0,Steady High Performer,True
29712,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,84.0,83.6,High,53.33,5.0,84.0,0.0,0.0,Steady High Performer,True
29712,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0,6.0,83.3333,-2.857143,0.4286,Steady High Performer,True
29713,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,36.6667,74.6667,High,76.67,6.0,36.6667,-9.714286,0.6042,Decliner,True
29713,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,50.0,80.0,High,76.67,6.0,50.0,-0.571429,0.0041,Stable Average,True
29714,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,90.0,6.0,90.0,-2.857143,0.102,Steady High Performer,True
29714,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33,6.0,86.6667,-1.142857,0.0171,Steady High Performer,True
29715,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,73.33,6.0,76.6667,8.571429,0.665,Improver,True
29715,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,80.0,6.0,83.3333,-5.142857,0.4084,Steady High Performer,True
29716,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,76.67,6.0,93.3333,2.285714,0.1714,Steady High Performer,True
29716,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33,6.0,86.6667,-2.285714,0.1714,Steady High Performer,True
29717,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,36.6667,74.6667,High,60.0,6.0,36.6667,-2.857143,0.1261,Consistently Struggling,True
29717,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,70.0,88.0,High,90.0,6.0,70.0,-8.571429,0.5844,Decliner,True
29718,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,60.0,84.0,High,66.67,6.0,60.0,-9.142857,0.3048,Decliner,True
29718,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,83.33,6.0,76.6667,-7.428571,0.4995,Decliner,True
29719,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,53.33,6.0,86.6667,2.285714,0.0686,Steady High Performer,True
29719,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,90.0,6.0,86.6667,-3.428571,0.3857,Steady High Performer,True
29720,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33,6.0,86.6667,-5.714286,0.4286,Steady High Performer,True
29720,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,63.3333,85.3333,High,96.67,6.0,63.3333,-0.571429,0.005,Steady High Performer,True
29721,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,73.33,6.0,80.0,-1.142857,0.0286,Steady High Performer,True
29721,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0,6.0,83.3333,-0.571429,0.0171,Steady High Performer,True
29722,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,83.33,6.0,80.0,-6.857143,0.3429,Decliner,True
29722,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0,6.0,83.3333,-1.714286,0.1543,Steady High Performer,True
29723,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,33.3333,73.3333,High,70.0,6.0,33.3333,4.571429,0.0807,Consistently Struggling,True
29723,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,66.67,6.0,73.3333,2.285714,0.0429,Steady High Performer,True
29724,4606,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,63.3333,85.3333,High,70.0,6.0,63.3333,2.857143,0.1261,Steady High Performer,True
29724,4614,UG,BBA [Aviation Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33,6.0,76.6667,1.714286,0.1543,Steady High Performer,True
