student_id,course_id,quiz_count,avg_score,slope,intercept,r_squared,p_value_slope,score_sequence,trajectory_label
30995,4606,6,86.6667,-4.571429,102.6667,0.2743,0.28624,"100.0,80.0,100.0,100.0,60.0,80.0",Steady High Performer
30995,4614,6,83.3333,-4.0,97.3333,0.2471,0.315825,"100.0,80.0,80.0,80.0,100.0,60.0",Steady High Performer
30996,4606,6,80.0,0.0,80.0,0.0,1.0,"100.0,60.0,60.0,100.0,80.0,80.0",Steady High Performer
30996,4614,6,80.0,0.0,80.0,0.0,1.0,"80.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
30997,4606,6,86.6667,-2.285714,94.6667,0.1714,0.41443,"100.0,80.0,80.0,100.0,80.0,80.0",Steady High Performer
30997,4614,6,86.6667,0.0,86.6667,0.0,1.0,"80.0,80.0,100.0,100.0,80.0,80.0",Steady High Performer
30998,4606,6,73.3333,-0.0,73.3333,0.0,1.0,"100.0,40.0,60.0,100.0,60.0,80.0",Steady High Performer
30998,4614,6,83.3333,-6.285714,105.3333,0.3576,0.209898,"100.0,100.0,60.0,100.0,80.0,60.0",Decliner
30999,4606,6,86.6667,-2.285714,94.6667,0.1714,0.41443,"100.0,80.0,80.0,100.0,80.0,80.0",Steady High Performer
30999,4614,6,80.0,-4.571429,96.0,0.2286,0.337502,"100.0,60.0,100.0,80.0,80.0,60.0",Steady High Performer
31000,4188,4,33.75,10.5,7.5,0.2542,0.495839,"40.0,0.0,30.0,65.0",Improver
31000,4606,6,83.3333,-4.0,97.3333,0.1448,0.456715,"100.0,60.0,100.0,100.0,80.0,60.0",Steady High Performer
31000,4614,6,83.3333,-2.857143,93.3333,0.4286,0.158302,"100.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
31001,4606,6,63.3333,-1.714286,69.3333,0.0454,0.685301,"60.0,60.0,80.0,80.0,40.0,60.0",Steady High Performer
31001,4614,6,60.0,-6.857143,84.0,0.5143,0.108701,"60.0,80.0,80.0,60.0,40.0,40.0",Decliner
31002,4606,6,86.6667,-1.142857,90.6667,0.0171,0.804726,"100.0,80.0,80.0,100.0,60.0,100.0",Steady High Performer
31002,4614,6,80.0,0.0,80.0,0.0,1.0,"80.0,80.0,80.0,80.0,80.0,80.0",Steady High Performer
31003,4606,6,83.3333,0.571429,81.3333,0.0171,0.804726,"80.0,80.0,80.0,100.0,80.0,80.0",Steady High Performer
31003,4614,4,75.0,-10.0,100.0,0.4545,0.3258,"80.0,100.0,60.0,60.0",Decliner
31004,4606,6,86.6667,2.285714,78.6667,0.1714,0.41443,"80.0,80.0,80.0,100.0,100.0,80.0",Steady High Performer
31004,4614,6,86.6667,0.0,86.6667,0.0,1.0,"80.0,100.0,80.0,80.0,100.0,80.0",Steady High Performer
31005,4606,6,83.3333,-5.142857,101.3333,0.4084,0.171901,"100.0,80.0,80.0,100.0,80.0,60.0",Steady High Performer
31005,4614,6,86.6667,-1.142857,90.6667,0.0429,0.693907,"80.0,100.0,80.0,100.0,80.0,80.0",Steady High Performer
31006,4606,6,86.6667,0.0,86.6667,0.0,1.0,"80.0,100.0,80.0,80.0,100.0,80.0",Steady High Performer
31006,4614,6,80.0,-6.857143,104.0,0.5143,0.108701,"100.0,80.0,80.0,100.0,60.0,60.0",Decliner
31007,4606,6,83.3333,-9.714286,117.3333,0.6042,0.068876,"100.0,100.0,80.0,100.0,80.0,40.0",Decliner
31007,4614,6,83.3333,-6.285714,105.3333,0.253,0.309184,"100.0,80.0,100.0,100.0,40.0,80.0",Decliner
31009,4606,6,83.3333,-5.142857,101.3333,0.4084,0.171901,"100.0,80.0,80.0,100.0,80.0,60.0",Steady High Performer
31009,4614,6,73.3333,1.142857,69.3333,0.0429,0.693907,"80.0,60.0,80.0,60.0,80.0,80.0",Steady High Performer
31010,4606,6,90.0,-4.0,104.0,0.4667,0.134702,"100.0,100.0,80.0,100.0,80.0,80.0",Steady High Performer
31010,4614,6,80.0,-2.285714,88.0,0.1143,0.512225,"80.0,80.0,100.0,80.0,60.0,80.0",Steady High Performer
31011,4606,6,90.0,0.571429,88.0,0.0095,0.85408,"100.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
31011,4614,6,90.0,0.571429,88.0,0.0095,0.85408,"80.0,100.0,100.0,80.0,80.0,100.0",Steady High Performer
