student_id,course_id,programme_level,Group,course_name,course_code,quizzes_attempted,max_quizzes_in_course,participation_rate,avg_quiz_score_pct,engagement_score,profile_label,ese_percentage
31590,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,70.0
31590,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
31591,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,84.0,83.6,High,60.0
31591,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,86.67
31592,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,2,6.0,33.3333,90.0,56.0,Medium,60.0
31592,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
31593,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
31593,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
31594,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,4,6.0,66.6667,65.0,66.0,High,60.0
31594,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,53.33
31594,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,90.0
31595,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,66.67
31595,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
31596,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,4,6.0,66.6667,65.0,66.0,High,46.67
31596,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,68.0,77.2,High,66.67
31596,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,80.0,82.0,High,86.67
31597,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,60.0,84.0,High,43.33
31597,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,50.0,80.0,High,80.0
31599,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,70.0
31599,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33
31600,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,56.0,72.4,High,55.56
31600,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,64.0,75.6,High,70.0
31600,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,63.3333,85.3333,High,93.33
31601,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,80.0
31601,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
31602,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,1,6.0,16.6667,80.0,42.0,Medium,56.67
31602,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,76.67
31603,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,2,6.0,33.3333,90.0,56.0,Medium,56.67
31603,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
31605,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,2,6.0,33.3333,20.0,28.0,Low,60.0
31605,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,70.0
31606,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,93.33
31606,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31607,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,93.33
31607,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31608,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,56.67
31608,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31609,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,1,6.0,16.6667,80.0,42.0,Medium,60.0
31609,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
31610,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,56.6667,82.6667,High,63.33
31610,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,53.3333,81.3333,High,83.33
31611,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,66.67
31611,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
31612,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,96.67
31612,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,100.0
31613,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
31613,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,90.0
31614,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,5,6.0,83.3333,80.0,82.0,High,42.22
31614,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,53.33
31614,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,56.6667,82.6667,High,93.33
31615,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,73.3333,89.3333,High,60.0
31615,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
31616,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,3,6.0,50.0,80.0,62.0,High,86.67
31616,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,100.0
31617,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,66.67
31617,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,73.33
31618,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,90.0
31618,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,93.33
31619,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,92.0,86.8,High,80.0
31619,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
31620,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,70.0,88.0,High,83.33
31621,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,70.0
31621,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,90.0
31622,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,73.33
31622,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31623,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,6,6.0,100.0,93.3333,97.3333,High,53.33
31623,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,73.33
31623,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,96.67
31624,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,60.0
31624,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
31625,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,56.0,72.4,High,56.67
31625,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,76.0,80.4,High,93.33
31626,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,2,6.0,33.3333,90.0,56.0,Medium,80.0
31626,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,4,6.0,66.6667,85.0,74.0,High,80.0
31627,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,66.67
31627,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,96.67
31628,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
31628,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,96.67
31629,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,63.33
31629,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,63.33
31630,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,80.0
31630,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,72.0,78.8,High,100.0
31631,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,56.6667,82.6667,High,60.0
31631,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,53.3333,81.3333,High,66.67
31632,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,56.67
31632,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,80.0
31633,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,3,6.0,50.0,80.0,62.0,High,73.33
31633,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,3,6.0,50.0,93.3333,67.3333,High,96.67
31634,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,36.6667,74.6667,High,70.0
31634,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,2,6.0,33.3333,80.0,52.0,Medium,90.0
31635,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,90.0
31635,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31636,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,4,6.0,66.6667,70.0,68.0,High,76.67
31636,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,96.67
31637,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,66.67
31637,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,2,6.0,33.3333,80.0,52.0,Medium,93.33
31638,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,2,6.0,33.3333,90.0,56.0,Medium,56.67
31638,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,83.33
31639,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
31639,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
31640,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,72.0,78.8,High,76.67
31640,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,96.67
31642,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,88.0,85.2,High,76.67
31642,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31644,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,73.3333,89.3333,High,53.33
31644,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,83.33
31645,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,76.67
31645,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0
31646,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,63.33
31646,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,96.67
31647,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,53.3333,81.3333,High,73.33
31647,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,60.0,74.0,High,86.67
31648,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,53.3333,81.3333,High,73.33
31648,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,66.6667,86.6667,High,93.33
31649,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,80.0
31649,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,96.67
31651,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,90.0
31651,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,100.0
31652,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,90.0,96.0,High,86.67
31652,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,86.6667,94.6667,High,100.0
31653,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,53.3333,81.3333,High,60.0
31653,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,60.0,84.0,High,100.0
31654,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,70.0,88.0,High,63.33
31654,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,93.33
31655,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,53.33
31655,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,46.6667,78.6667,High,80.0
31656,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,50.0,80.0,High,56.67
31656,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,50.0,80.0,High,96.67
31657,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,63.33
31657,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,53.3333,81.3333,High,40.0
31658,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,66.6667,86.6667,High,66.67
31658,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,93.33
31659,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,3,6.0,50.0,86.6667,64.6667,High,46.67
31659,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,80.0
31660,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,80.0
31660,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,80.0,92.0,High,96.67
31661,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,83.3333,93.3333,High,76.67
31661,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,90.0,96.0,High,93.33
31662,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,76.67
31662,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
31663,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,70.0,88.0,High,63.33
31663,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,50.0,80.0,High,80.0
31664,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,63.33
31664,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,80.0
31665,4606,UG,BCA,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,66.67
31665,4614,UG,BCA,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,90.0
31667,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,0,6.0,0.0,0.0,0.0,Low,66.67
31667,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,76.67
31680,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,70.0
31680,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,0,6.0,0.0,0.0,0.0,Low,96.67
31681,3401,UG,BSc,21COM3T331 Advertising Skills,21COM3T331,6,6.0,100.0,76.6667,90.6667,High,82.22
31681,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,83.33
31681,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,100.0
31687,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,56.67
31687,4614,UG,BSc,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,83.3333,93.3333,High,80.0
31689,4606,UG,BBA THM,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,80.0,92.0,High,56.67
31689,4614,UG,BBA THM,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,70.0,88.0,High,90.0
31690,4606,UG,BCom [Business Analytics],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,93.3333,97.3333,High,73.33
31690,4614,UG,BCom [Business Analytics],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,5,6.0,83.3333,80.0,82.0,High,100.0
31691,4606,UG,BCom [Logistics and Supply Chain Management],2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,76.6667,90.6667,High,80.0
31691,4614,UG,BCom [Logistics and Supply Chain Management],2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,73.3333,89.3333,High,100.0
31692,4606,UG,BCom,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,73.3333,89.3333,High,73.33
31692,4614,UG,BCom,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,76.6667,90.6667,High,86.67
31694,4606,UG,BCom,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,5,6.0,83.3333,64.0,75.6,High,70.0
31694,4614,UG,BCom,2023 Batch - Skill Enhancement Course: Value Based II - Humanitarian Principles and Values (YRC),22VBC4A231,6,6.0,100.0,63.3333,85.3333,High,96.67
31695,4606,UG,BSc,2023 Batch - Skill Enhancement Course: Skill Based - Artificial Intelligence,21SBC4T231,6,6.0,100.0,86.6667,94.6667,High,80.0
